914.58	720.0	720.0	720.0	720.0	706.666666666667	706.666666666667	673.333333333333	740.0	593.333333333333	586.666666666667	590.0	590.0	666.666666666667	773.333333333333	553.333333333333	566.666666666667	733.333333333333	733.333333333333
914.53	720.0	720.0	720.0	720.0	706.666666666667	706.666666666667	673.333333333333	740.0	593.333333333333	586.666666666667	590.0	590.0	673.333333333333	773.333333333333	553.333333333333	566.666666666667	733.333333333333	733.333333333333
914.37	720.0	720.0	720.0	720.0	706.666666666667	706.666666666667	673.333333333333	740.0	593.333333333333	586.666666666667	590.0	590.0	666.666666666667	773.333333333333	553.333333333333	566.666666666667	733.333333333333	733.333333333333
914.81	720.0	720.0	720.0	720.0	706.666666666667	706.666666666667	673.333333333333	740.0	593.333333333333	586.666666666667	590.0	590.0	673.333333333333	773.333333333333	553.333333333333	566.666666666667	733.333333333333	733.333333333333
915.15	726.666666666667	726.666666666667	726.666666666667	726.666666666667	740.0	740.0	740.0	740.0	593.333333333333	586.666666666667	590.0	590.0	673.333333333333	780.0	553.333333333333	566.666666666667	733.333333333333	733.333333333333
914.89	726.666666666667	726.666666666667	726.666666666667	726.666666666667	710.0	710.0	673.333333333333	746.666666666667	593.333333333333	586.666666666667	590.0	590.0	666.666666666667	780.0	553.333333333333	566.666666666667	733.333333333333	733.333333333333
915.06	726.666666666667	726.666666666667	726.666666666667	726.666666666667	706.666666666667	706.666666666667	673.333333333333	740.0	593.333333333333	586.666666666667	590.0	590.0	673.333333333333	780.0	553.333333333333	566.666666666667	733.333333333333	733.333333333333
915.31	726.666666666667	726.666666666667	726.666666666667	726.666666666667	710.0	710.0	673.333333333333	746.666666666667	593.333333333333	586.666666666667	590.0	590.0	673.333333333333	786.666666666667	553.333333333333	566.666666666667	733.333333333333	733.333333333333
915.49	726.666666666667	726.666666666667	726.666666666667	726.666666666667	710.0	710.0	673.333333333333	746.666666666667	593.333333333333	586.666666666667	590.0	590.0	673.333333333333	780.0	553.333333333333	586.666666666667	733.333333333333	733.333333333333
915.72	726.666666666667	726.666666666667	726.666666666667	726.666666666667	706.666666666667	706.666666666667	673.333333333333	740.0	593.333333333333	586.666666666667	590.0	590.0	673.333333333333	780.0	553.333333333333	586.666666666667	733.333333333333	733.333333333333
915.75	726.666666666667	726.666666666667	726.666666666667	726.666666666667	710.0	710.0	673.333333333333	746.666666666667	593.333333333333	586.666666666667	590.0	590.0	680.0	780.0	553.333333333333	586.666666666667	733.333333333333	733.333333333333
915.71	726.666666666667	726.666666666667	726.666666666667	726.666666666667	710.0	710.0	673.333333333333	746.666666666667	593.333333333333	586.666666666667	590.0	590.0	680.0	780.0	553.333333333333	586.666666666667	733.333333333333	733.333333333333
914.96	743.333333333333	760.0	743.333333333333	726.666666666667	710.0	710.0	673.333333333333	746.666666666667	593.333333333333	586.666666666667	590.0	590.0	673.333333333333	780.0	553.333333333333	586.666666666667	740.0	740.0
915.92	743.333333333333	760.0	743.333333333333	726.666666666667	710.0	710.0	673.333333333333	746.666666666667	593.333333333333	586.666666666667	590.0	590.0	680.0	780.0	560.0	586.666666666667	733.333333333333	733.333333333333
915.96	743.333333333333	760.0	743.333333333333	726.666666666667	710.0	710.0	673.333333333333	746.666666666667	593.333333333333	593.333333333333	593.333333333333	593.333333333333	680.0	780.0	560.0	586.666666666667	733.333333333333	733.333333333333
915.61	726.666666666667	726.666666666667	726.666666666667	726.666666666667	710.0	710.0	673.333333333333	746.666666666667	593.333333333333	593.333333333333	593.333333333333	593.333333333333	680.0	780.0	560.0	586.666666666667	740.0	740.0
916.28	726.666666666667	726.666666666667	726.666666666667	726.666666666667	710.0	710.0	673.333333333333	746.666666666667	593.333333333333	593.333333333333	593.333333333333	593.333333333333	673.333333333333	780.0	560.0	586.666666666667	733.333333333333	733.333333333333
915.61	733.333333333333	733.333333333333	733.333333333333	733.333333333333	710.0	710.0	673.333333333333	746.666666666667	593.333333333333	593.333333333333	593.333333333333	593.333333333333	680.0	780.0	560.0	586.666666666667	740.0	740.0
916.23	733.333333333333	733.333333333333	733.333333333333	733.333333333333	710.0	710.0	673.333333333333	746.666666666667	593.333333333333	593.333333333333	593.333333333333	593.333333333333	680.0	780.0	560.0	586.666666666667	733.333333333333	733.333333333333
916.68	733.333333333333	733.333333333333	733.333333333333	733.333333333333	710.0	710.0	673.333333333333	746.666666666667	593.333333333333	593.333333333333	593.333333333333	593.333333333333	673.333333333333	780.0	560.0	586.666666666667	740.0	740.0
916.51	733.333333333333	733.333333333333	733.333333333333	733.333333333333	713.333333333333	713.333333333333	680.0	746.666666666667	593.333333333333	593.333333333333	593.333333333333	593.333333333333	680.0	786.666666666667	560.0	586.666666666667	740.0	740.0
917.06	733.333333333333	733.333333333333	733.333333333333	733.333333333333	713.333333333333	713.333333333333	680.0	746.666666666667	593.333333333333	593.333333333333	593.333333333333	593.333333333333	680.0	793.333333333333	560.0	586.666666666667	740.0	740.0
917.19	733.333333333333	733.333333333333	733.333333333333	733.333333333333	716.666666666667	716.666666666667	686.666666666667	746.666666666667	606.666666666667	600.0	603.333333333333	603.333333333333	680.0	780.0	560.0	586.666666666667	740.0	740.0
917.29	733.333333333333	733.333333333333	733.333333333333	733.333333333333	713.333333333333	713.333333333333	680.0	746.666666666667	606.666666666667	600.0	603.333333333333	603.333333333333	686.666666666667	786.666666666667	560.0	586.666666666667	740.0	740.0
917.48	733.333333333333	733.333333333333	733.333333333333	733.333333333333	716.666666666667	716.666666666667	686.666666666667	746.666666666667	606.666666666667	593.333333333333	600.0	600.0	686.666666666667	786.666666666667	560.0	586.666666666667	740.0	740.0
917.7	733.333333333333	733.333333333333	733.333333333333	733.333333333333	716.666666666667	716.666666666667	686.666666666667	746.666666666667	600.0	593.333333333333	596.666666666667	596.666666666667	680.0	793.333333333333	553.333333333333	586.666666666667	746.666666666667	746.666666666667
917.82	733.333333333333	733.333333333333	733.333333333333	733.333333333333	716.666666666667	716.666666666667	686.666666666667	746.666666666667	606.666666666667	593.333333333333	600.0	600.0	686.666666666667	793.333333333333	560.0	586.666666666667	740.0	740.0
917.91	733.333333333333	733.333333333333	733.333333333333	733.333333333333	716.666666666667	716.666666666667	686.666666666667	746.666666666667	606.666666666667	593.333333333333	600.0	600.0	686.666666666667	780.0	553.333333333333	586.666666666667	740.0	740.0
917.7	733.333333333333	733.333333333333	733.333333333333	733.333333333333	716.666666666667	716.666666666667	686.666666666667	746.666666666667	606.666666666667	600.0	603.333333333333	603.333333333333	686.666666666667	786.666666666667	566.666666666667	586.666666666667	746.666666666667	746.666666666667
917.88	740.0	740.0	740.0	740.0	720.0	720.0	686.666666666667	753.333333333333	600.0	593.333333333333	596.666666666667	596.666666666667	680.0	793.333333333333	560.0	586.666666666667	746.666666666667	746.666666666667
