20.0	13.3333333333333	20.0.1	13.3333333333333.1	13.3333333333333.2	13.3333333333333.3	13.3333333333333.4	6.66666666666667.1	6.66666666666667.2	6.66666666666667.3	6.66666666666667.4	6.66666666666667.5	6.66666666666667.6	6.66666666666667.7	6.66666666666667.8	10.0	13.3333333333333.5	6.66666666666667.9
713.333333333333	633.333333333333	686.666666666667	670.0	670.0	646.666666666667	693.333333333333	573.333333333333	566.666666666667	600.0	580.0	660.0	680.0	553.333333333333	586.666666666667	673.333333333333	666.666666666667	660.0
713.333333333333	633.333333333333	686.666666666667	670.0	670.0	646.666666666667	693.333333333333	573.333333333333	566.666666666667	600.0	580.0	680.0	680.0	560.0	586.666666666667	673.333333333333	666.666666666667	660.0
720.0	646.666666666667	693.333333333333	676.666666666667	676.666666666667	653.333333333333	700.0	573.333333333333	566.666666666667	606.666666666667	582.222222222222	680.0	693.333333333333	566.666666666667	600.0	680.0	676.666666666667	673.333333333333
726.666666666667	646.666666666667	693.333333333333	683.333333333333	683.333333333333	653.333333333333	713.333333333333	580.0	573.333333333333	606.666666666667	586.666666666667	693.333333333333	693.333333333333	573.333333333333	653.333333333333	693.333333333333	800.0	680.0
726.666666666667	653.333333333333	693.333333333333	690.0	690.0	666.666666666667	713.333333333333	580.0	580.0	606.666666666667	588.888888888889	693.333333333333	706.666666666667	671.111111111111	613.333333333333	680.0	676.666666666667	673.333333333333
733.333333333333	653.333333333333	700.0	693.333333333333	693.333333333333	666.666666666667	720.0	593.333333333333	586.666666666667	613.333333333333	597.777777777778	693.333333333333	700.0	573.333333333333	655.555555555556	680.0	793.333333333333	666.666666666667
740.0	660.0	713.333333333333	696.666666666667	696.666666666667	673.333333333333	720.0	593.333333333333	586.666666666667	626.666666666667	602.222222222222	680.0	700.0	573.333333333333	606.666666666667	673.333333333333	666.666666666667	660.0
746.666666666667	673.333333333333	713.333333333333	706.666666666667	706.666666666667	680.0	733.333333333333	600.0	600.0	626.666666666667	608.888888888889	686.666666666667	693.333333333333	573.333333333333	651.111111111111	673.333333333333	666.666666666667	660.0
753.333333333333	673.333333333333	720.0	713.333333333333	713.333333333333	686.666666666667	740.0	606.666666666667	600.0	633.333333333333	613.333333333333	680.0	700.0	573.333333333333	606.666666666667	673.333333333333	666.666666666667	660.0
760.0	680.0	733.333333333333	713.333333333333	713.333333333333	686.666666666667	740.0	606.666666666667	606.666666666667	633.333333333333	615.555555555556	686.666666666667	693.333333333333	580.0	613.333333333333	673.333333333333	780.0	660.0
773.333333333333	693.333333333333	740.0	710.0	710.0	686.666666666667	733.333333333333	613.333333333333	606.666666666667	646.666666666667	622.222222222222	693.333333333333	706.666666666667	573.333333333333	613.333333333333	660.0	656.666666666667	653.333333333333
773.333333333333	693.333333333333	740.0	703.333333333333	703.333333333333	673.333333333333	733.333333333333	620.0	613.333333333333	646.666666666667	626.666666666667	693.333333333333	713.333333333333	586.666666666667	664.444444444444	673.333333333333	786.666666666667	660.0
773.333333333333	693.333333333333	740.0	700.0	700.0	673.333333333333	726.666666666667	620.0	620.0	646.666666666667	628.888888888889	700.0	713.333333333333	586.666666666667	626.666666666667	673.333333333333	666.666666666667	660.0
766.666666666667	680.0	740.0	703.333333333333	703.333333333333	673.333333333333	733.333333333333	620.0	613.333333333333	646.666666666667	626.666666666667	706.666666666667	720.0	586.666666666667	671.111111111111	680.0	793.333333333333	666.666666666667
760.0	680.0	733.333333333333	710.0	710.0	686.666666666667	733.333333333333	613.333333333333	606.666666666667	646.666666666667	622.222222222222	706.666666666667	713.333333333333	682.222222222222	626.666666666667	686.666666666667	683.333333333333	680.0
760.0	680.0	733.333333333333	716.666666666667	716.666666666667	693.333333333333	740.0	613.333333333333	606.666666666667	646.666666666667	622.222222222222	700.0	720.0	586.666666666667	668.888888888889	686.666666666667	680.0	673.333333333333
766.666666666667	680.0	733.333333333333	726.666666666667	726.666666666667	700.0	753.333333333333	613.333333333333	606.666666666667	646.666666666667	622.222222222222	713.333333333333	726.666666666667	593.333333333333	633.333333333333	673.333333333333	663.333333333333	653.333333333333
773.333333333333	693.333333333333	740.0	733.333333333333	733.333333333333	706.666666666667	760.0	620.0	613.333333333333	646.666666666667	626.666666666667	713.333333333333	733.333333333333	593.333333333333	680.0	653.333333333333	766.666666666667	640.0
780.0	700.0	753.333333333333	740.0	740.0	713.333333333333	766.666666666667	626.666666666667	626.666666666667	653.333333333333	635.555555555556	713.333333333333	733.333333333333	593.333333333333	633.333333333333	633.333333333333	633.333333333333	633.333333333333
793.333333333333	713.333333333333	760.0	740.0	740.0	713.333333333333	766.666666666667	633.333333333333	626.666666666667	666.666666666667	642.222222222222	706.666666666667	713.333333333333	593.333333333333	671.111111111111	633.333333333333	733.333333333333	620.0
793.333333333333	720.0	766.666666666667	733.333333333333	733.333333333333	706.666666666667	760.0	640.0	640.0	666.666666666667	648.888888888889	700.0	713.333333333333	586.666666666667	626.666666666667	633.333333333333	623.333333333333	613.333333333333
793.333333333333	720.0	760.0	733.333333333333	733.333333333333	706.666666666667	760.0	646.666666666667	640.0	673.333333333333	653.333333333333	693.333333333333	706.666666666667	573.333333333333	657.777777777778	633.333333333333	733.333333333333	613.333333333333
793.333333333333	720.0	760.0	733.333333333333	733.333333333333	706.666666666667	760.0	646.666666666667	640.0	680.0	655.555555555556	673.333333333333	673.333333333333	646.666666666667	593.333333333333	633.333333333333	626.666666666667	620.0
793.333333333333	720.0	760.0	743.333333333333	743.333333333333	713.333333333333	773.333333333333	640.0	640.0	673.333333333333	651.111111111111	666.666666666667	666.666666666667	553.333333333333	628.888888888889	633.333333333333	623.333333333333	613.333333333333
793.333333333333	713.333333333333	760.0	746.666666666667	746.666666666667	720.0	773.333333333333	640.0	640.0	666.666666666667	648.888888888889	660.0	666.666666666667	553.333333333333	580.0	620.0	616.666666666667	613.333333333333
800.0	720.0	773.333333333333	746.666666666667	746.666666666667	720.0	773.333333333333	640.0	640.0	673.333333333333	651.111111111111	660.0	666.666666666667	553.333333333333	626.666666666667	613.333333333333	733.333333333333	606.666666666667
813.333333333333	720.0	773.333333333333	733.333333333333	733.333333333333	706.666666666667	760.0	653.333333333333	646.666666666667	680.0	660.0	666.666666666667	673.333333333333	642.222222222222	586.666666666667	633.333333333333	623.333333333333	613.333333333333
813.333333333333	726.666666666667	780.0	723.333333333333	723.333333333333	693.333333333333	753.333333333333	653.333333333333	646.666666666667	686.666666666667	662.222222222222	660.0	666.666666666667	553.333333333333	580.0	653.333333333333	760.0	640.0
806.666666666667	720.0	773.333333333333	713.333333333333	713.333333333333	686.666666666667	740.0	653.333333333333	646.666666666667	680.0	660.0	660.0	666.666666666667	553.333333333333	580.0	653.333333333333	650.0	646.666666666667
793.333333333333	700.0	753.333333333333	696.666666666667	696.666666666667	673.333333333333	720.0	646.666666666667	640.0	680.0	655.555555555556	666.666666666667	680.0	553.333333333333	633.333333333333	660.0	766.666666666667	640.0
773.333333333333	693.333333333333	740.0	690.0	690.0	666.666666666667	713.333333333333	640.0	640.0	666.666666666667	648.888888888889	673.333333333333	686.666666666667	566.666666666667	600.0	666.666666666667	660.0	653.333333333333
760.0	680.0	726.666666666667	690.0	690.0	666.666666666667	713.333333333333	633.333333333333	626.666666666667	666.666666666667	642.222222222222	693.333333333333	693.333333333333	573.333333333333	653.333333333333	673.333333333333	666.666666666667	660.0
753.333333333333	673.333333333333	713.333333333333	690.0	690.0	666.666666666667	713.333333333333	620.0	620.0	646.666666666667	628.888888888889	700.0	706.666666666667	586.666666666667	613.333333333333	673.333333333333	663.333333333333	653.333333333333
746.666666666667	673.333333333333	713.333333333333	696.666666666667	696.666666666667	673.333333333333	720.0	606.666666666667	606.666666666667	640.0	617.777777777778	706.666666666667	706.666666666667	586.666666666667	666.666666666667	660.0	773.333333333333	646.666666666667
746.666666666667	673.333333333333	713.333333333333	710.0	710.0	686.666666666667	733.333333333333	606.666666666667	606.666666666667	633.333333333333	615.555555555556	700.0	713.333333333333	586.666666666667	666.666666666667	666.666666666667	656.666666666667	646.666666666667
746.666666666667	673.333333333333	713.333333333333	723.333333333333	723.333333333333	693.333333333333	753.333333333333	613.333333333333	606.666666666667	640.0	620.0	693.333333333333	706.666666666667	586.666666666667	620.0	673.333333333333	773.333333333333	653.333333333333
760.0	673.333333333333	726.666666666667	730.0	730.0	706.666666666667	753.333333333333	620.0	613.333333333333	646.666666666667	626.666666666667	693.333333333333	706.666666666667	671.111111111111	613.333333333333	660.0	656.666666666667	653.333333333333
773.333333333333	693.333333333333	740.0	733.333333333333	733.333333333333	706.666666666667	760.0	633.333333333333	626.666666666667	660.0	640.0	680.0	693.333333333333	573.333333333333	648.888888888889	673.333333333333	780.0	653.333333333333
786.666666666667	700.0	753.333333333333	730.0	730.0	706.666666666667	753.333333333333	640.0	640.0	666.666666666667	648.888888888889	680.0	686.666666666667	657.777777777778	606.666666666667	673.333333333333	666.666666666667	660.0
793.333333333333	713.333333333333	760.0	730.0	730.0	706.666666666667	753.333333333333	646.666666666667	640.0	666.666666666667	651.111111111111	680.0	693.333333333333	573.333333333333	648.888888888889	673.333333333333	663.333333333333	653.333333333333
800.0	720.0	766.666666666667	730.0	730.0	706.666666666667	753.333333333333	646.666666666667	640.0	673.333333333333	653.333333333333	680.0	686.666666666667	566.666666666667	600.0	680.0	673.333333333333	666.666666666667
793.333333333333	713.333333333333	760.0	720.0	720.0	693.333333333333	746.666666666667	646.666666666667	640.0	673.333333333333	653.333333333333	673.333333333333	680.0	553.333333333333	635.555555555556	693.333333333333	800.0	680.0
793.333333333333	713.333333333333	760.0	710.0	710.0	686.666666666667	733.333333333333	646.666666666667	640.0	673.333333333333	653.333333333333	680.0	686.666666666667	683.333333333333	683.333333333333	673.333333333333	666.666666666667	660.0
800.0	700.0	753.333333333333	703.333333333333	703.333333333333	673.333333333333	733.333333333333	646.666666666667	640.0	673.333333333333	653.333333333333	693.333333333333	693.333333333333	573.333333333333	653.333333333333	673.333333333333	786.666666666667	666.666666666667
780.0	693.333333333333	746.666666666667	696.666666666667	696.666666666667	673.333333333333	720.0	640.0	626.666666666667	666.666666666667	644.444444444445	686.666666666667	700.0	693.333333333333	693.333333333333	673.333333333333	666.666666666667	660.0
773.333333333333	693.333333333333	740.0	693.333333333333	693.333333333333	666.666666666667	720.0	626.666666666667	626.666666666667	626.666666666667	626.666666666667	686.666666666667	700.0	573.333333333333	653.333333333333	673.333333333333	786.666666666667	660.0
766.666666666667	686.666666666667	733.333333333333	696.666666666667	696.666666666667	673.333333333333	720.0	620.0	620.0	646.666666666667	628.888888888889	686.666666666667	700.0	666.666666666667	613.333333333333	666.666666666667	663.333333333333	660.0
760.0	673.333333333333	733.333333333333	710.0	710.0	686.666666666667	733.333333333333	620.0	606.666666666667	646.666666666667	624.444444444445	680.0	700.0	573.333333333333	651.111111111111	653.333333333333	753.333333333333	640.0
753.333333333333	673.333333333333	720.0	723.333333333333	723.333333333333	693.333333333333	753.333333333333	613.333333333333	606.666666666667	640.0	620.0	693.333333333333	700.0	573.333333333333	613.333333333333	653.333333333333	643.333333333333	633.333333333333
760.0	673.333333333333	726.666666666667	730.0	730.0	706.666666666667	753.333333333333	620.0	613.333333333333	646.666666666667	626.666666666667	693.333333333333	706.666666666667	573.333333333333	657.777777777778	640.0	753.333333333333	626.666666666667
773.333333333333	693.333333333333	740.0	733.333333333333	733.333333333333	706.666666666667	760.0	633.333333333333	626.666666666667	653.333333333333	637.777777777778	700.0	700.0	671.111111111111	613.333333333333	653.333333333333	646.666666666667	640.0
786.666666666667	700.0	753.333333333333	723.333333333333	723.333333333333	693.333333333333	753.333333333333	640.0	633.333333333333	666.666666666667	646.666666666667	700.0	706.666666666667	586.666666666667	664.444444444445	673.333333333333	780.0	660.0
793.333333333333	700.0	760.0	720.0	720.0	693.333333333333	746.666666666667	646.666666666667	640.0	673.333333333333	653.333333333333	706.666666666667	713.333333333333	593.333333333333	633.333333333333	673.333333333333	670.0	666.666666666667
793.333333333333	706.666666666667	760.0	733.333333333333	733.333333333333	706.666666666667	760.0	646.666666666667	640.0	673.333333333333	653.333333333333	700.0	713.333333333333	593.333333333333	668.888888888889	680.0	793.333333333333	666.666666666667
780.0	700.0	753.333333333333	740.0	740.0	713.333333333333	766.666666666667	646.666666666667	640.0	673.333333333333	653.333333333333	713.333333333333	726.666666666667	691.111111111111	633.333333333333	673.333333333333	670.0	666.666666666667
786.666666666667	700.0	753.333333333333	750.0	750.0	726.666666666667	773.333333333333	640.0	640.0	666.666666666667	648.888888888889	713.333333333333	720.0	593.333333333333	675.555555555556	673.333333333333	793.333333333333	660.0
793.333333333333	713.333333333333	760.0	753.333333333333	753.333333333333	726.666666666667	780.0	653.333333333333	646.666666666667	673.333333333333	657.777777777778	713.333333333333	733.333333333333	593.333333333333	633.333333333333	673.333333333333	666.666666666667	660.0
806.666666666667	720.0	773.333333333333	750.0	750.0	726.666666666667	773.333333333333	660.0	653.333333333333	680.0	664.444444444445	713.333333333333	720.0	593.333333333333	675.555555555556	673.333333333333	793.333333333333	660.0
813.333333333333	720.0	773.333333333333	750.0	750.0	726.666666666667	773.333333333333	666.666666666667	660.0	693.333333333333	673.333333333333	713.333333333333	713.333333333333	713.333333333333	713.333333333333	686.666666666667	680.0	673.333333333333
813.333333333333	726.666666666667	780.0	750.0	750.0	726.666666666667	773.333333333333	673.333333333333	666.666666666667	700.0	680.0	713.333333333333	726.666666666667	593.333333333333	677.777777777778	693.333333333333	813.333333333333	680.0
813.333333333333	726.666666666667	780.0	750.0	750.0	726.666666666667	773.333333333333	673.333333333333	666.666666666667	700.0	680.0	713.333333333333	726.666666666667	691.111111111111	633.333333333333	686.666666666667	680.0	673.333333333333
813.333333333333	726.666666666667	773.333333333333	753.333333333333	753.333333333333	726.666666666667	780.0	673.333333333333	660.0	700.0	677.777777777778	720.0	726.666666666667	600.0	682.222222222222	673.333333333333	786.666666666667	660.0
813.333333333333	720.0	773.333333333333	753.333333333333	753.333333333333	726.666666666667	780.0	666.666666666667	660.0	693.333333333333	673.333333333333	713.333333333333	720.0	593.333333333333	633.333333333333	666.666666666667	660.0	653.333333333333
813.333333333333	726.666666666667	780.0	756.666666666667	756.666666666667	726.666666666667	786.666666666667	673.333333333333	660.0	700.0	677.777777777778	713.333333333333	713.333333333333	593.333333333333	633.333333333333	666.666666666667	786.666666666667	660.0
813.333333333333	733.333333333333	780.0	760.0	760.0	733.333333333333	786.666666666667	673.333333333333	666.666666666667	700.0	680.0	713.333333333333	720.0	688.888888888889	633.333333333333	673.333333333333	670.0	666.666666666667
813.333333333333	733.333333333333	780.0	756.666666666667	756.666666666667	726.666666666667	786.666666666667	673.333333333333	666.666666666667	700.0	680.0	713.333333333333	720.0	593.333333333333	675.555555555556	693.333333333333	686.666666666667	680.0
833.333333333333	740.0	793.333333333333	750.0	750.0	726.666666666667	773.333333333333	680.0	673.333333333333	700.0	684.444444444444	713.333333333333	733.333333333333	693.333333333333	633.333333333333	713.333333333333	706.666666666667	700.0
826.666666666667	740.0	793.333333333333	750.0	750.0	726.666666666667	773.333333333333	686.666666666667	680.0	713.333333333333	693.333333333333	720.0	733.333333333333	613.333333333333	688.888888888889	720.0	840.0	713.333333333333
820.0	733.333333333333	780.0	753.333333333333	753.333333333333	726.666666666667	780.0	680.0	680.0	713.333333333333	691.111111111111	740.0	746.666666666667	613.333333333333	653.333333333333	720.0	720.0	720.0
813.333333333333	726.666666666667	780.0	756.666666666667	756.666666666667	726.666666666667	786.666666666667	680.0	673.333333333333	700.0	684.444444444444	753.333333333333	760.0	633.333333333333	673.333333333333	726.666666666667	853.333333333333	713.333333333333
813.333333333333	726.666666666667	773.333333333333	766.666666666667	766.666666666667	740.0	793.333333333333	673.333333333333	666.666666666667	700.0	680.0	753.333333333333	760.0	728.888888888889	673.333333333333	733.333333333333	726.666666666667	720.0
813.333333333333	726.666666666667	780.0	773.333333333333	773.333333333333	746.666666666667	800.0	673.333333333333	666.666666666667	700.0	680.0	760.0	780.0	640.0	726.666666666667	726.666666666667	846.666666666667	720.0
826.666666666667	740.0	793.333333333333	780.0	780.0	753.333333333333	806.666666666667	680.0	673.333333333333	700.0	684.444444444444	766.666666666667	780.0	640.0	686.666666666667	733.333333333333	730.0	726.666666666667
833.333333333333	746.666666666667	800.0	793.333333333333	793.333333333333	766.666666666667	820.0	686.666666666667	680.0	713.333333333333	693.333333333333	766.666666666667	773.333333333333	640.0	726.666666666667	740.0	873.333333333333	726.666666666667
833.333333333333	746.666666666667	800.0	796.666666666667	796.666666666667	766.666666666667	826.666666666667	700.0	693.333333333333	720.0	704.444444444444	773.333333333333	780.0	646.666666666667	686.666666666667	740.0	736.666666666667	733.333333333333
853.333333333333	760.0	813.333333333333	796.666666666667	796.666666666667	766.666666666667	826.666666666667	706.666666666667	700.0	733.333333333333	713.333333333333	773.333333333333	780.0	640.0	731.111111111111	740.0	860.0	726.666666666667
853.333333333333	766.666666666667	820.0	806.666666666667	806.666666666667	780.0	833.333333333333	713.333333333333	700.0	740.0	717.777777777778	773.333333333333	780.0	653.333333333333	693.333333333333	746.666666666667	743.333333333333	740.0
873.333333333333	773.333333333333	826.666666666667	816.666666666667	816.666666666667	786.666666666667	846.666666666667	720.0	713.333333333333	740.0	724.444444444444	793.333333333333	800.0	660.0	751.111111111111	760.0	880.0	733.333333333333
873.333333333333	773.333333333333	833.333333333333	810.0	810.0	780.0	840.0	720.0	713.333333333333	740.0	724.444444444444	813.333333333333	813.333333333333	782.222222222222	720.0	760.0	750.0	740.0
873.333333333333	780.0	833.333333333333	796.666666666667	796.666666666667	766.666666666667	826.666666666667	720.0	713.333333333333	740.0	724.444444444444	806.666666666667	820.0	680.0	768.888888888889	753.333333333333	873.333333333333	740.0
873.333333333333	786.666666666667	840.0	803.333333333333	803.333333333333	773.333333333333	833.333333333333	726.666666666667	720.0	753.333333333333	733.333333333333	793.333333333333	800.0	768.888888888889	713.333333333333	753.333333333333	746.666666666667	740.0
873.333333333333	780.0	840.0	816.666666666667	816.666666666667	786.666666666667	846.666666666667	726.666666666667	720.0	753.333333333333	733.333333333333	780.0	800.0	653.333333333333	744.444444444444	760.0	750.0	740.0
873.333333333333	780.0	840.0	830.0	830.0	800.0	860.0	720.0	713.333333333333	740.0	724.444444444444	786.666666666667	800.0	762.222222222222	700.0	766.666666666667	763.333333333333	760.0
873.333333333333	786.666666666667	840.0	836.666666666667	836.666666666667	806.666666666667	866.666666666667	726.666666666667	720.0	746.666666666667	731.111111111111	793.333333333333	800.0	666.666666666667	753.333333333333	780.0	906.666666666667	760.0
893.333333333333	793.333333333333	860.0	836.666666666667	836.666666666667	806.666666666667	866.666666666667	740.0	720.0	760.0	740.0	806.666666666667	820.0	782.222222222222	720.0	780.0	773.333333333333	766.666666666667
900.0	813.333333333333	866.666666666667	816.666666666667	816.666666666667	786.666666666667	846.666666666667	733.333333333333	733.333333333333	760.0	742.222222222222	806.666666666667	813.333333333333	673.333333333333	764.444444444444	780.0	906.666666666667	766.666666666667
906.666666666667	813.333333333333	880.0	816.666666666667	816.666666666667	786.666666666667	846.666666666667	746.666666666667	740.0	773.333333333333	753.333333333333	806.666666666667	820.0	782.222222222222	720.0	780.0	773.333333333333	766.666666666667
913.333333333333	813.333333333333	873.333333333333	830.0	830.0	800.0	860.0	746.666666666667	740.0	780.0	755.555555555556	813.333333333333	820.0	680.0	771.111111111111	780.0	906.666666666667	766.666666666667
893.333333333333	800.0	860.0	836.666666666667	836.666666666667	806.666666666667	866.666666666667	733.333333333333	720.0	760.0	737.777777777778	806.666666666667	820.0	782.222222222222	720.0	780.0	773.333333333333	766.666666666667
893.333333333333	793.333333333333	860.0	853.333333333333	853.333333333333	820.0	886.666666666667	733.333333333333	720.0	760.0	737.777777777778	813.333333333333	820.0	680.0	771.111111111111	780.0	920.0	780.0
913.333333333333	813.333333333333	866.666666666667	856.666666666667	856.666666666667	826.666666666667	886.666666666667	740.0	740.0	766.666666666667	748.888888888889	813.333333333333	840.0	693.333333333333	740.0	780.0	776.666666666667	773.333333333333
913.333333333333	826.666666666667	880.0	853.333333333333	853.333333333333	820.0	886.666666666667	760.0	746.666666666667	780.0	762.222222222222	833.333333333333	840.0	700.0	791.111111111111	780.0	770.0	760.0
933.333333333333	833.333333333333	886.666666666667	843.333333333333	843.333333333333	806.666666666667	880.0	773.333333333333	760.0	800.0	777.777777777778	826.666666666667	840.0	693.333333333333	740.0	766.666666666667	893.333333333333	760.0
933.333333333333	833.333333333333	886.666666666667	836.666666666667	836.666666666667	806.666666666667	866.666666666667	773.333333333333	760.0	800.0	777.777777777778	813.333333333333	820.0	680.0	771.111111111111	780.0	900.0	766.666666666667
920.0	833.333333333333	880.0	836.666666666667	836.666666666667	806.666666666667	866.666666666667	766.666666666667	760.0	793.333333333333	773.333333333333	806.666666666667	813.333333333333	780.0	720.0	780.0	913.333333333333	760.0
913.333333333333	820.0	880.0	856.666666666667	856.666666666667	826.666666666667	886.666666666667	760.0	753.333333333333	780.0	764.444444444444	806.666666666667	820.0	680.0	768.888888888889	780.0	920.0	780.0
913.333333333333	813.333333333333	880.0	873.333333333333	873.333333333333	840.0	906.666666666667	753.333333333333	740.0	780.0	757.777777777778	813.333333333333	820.0	680.0	733.333333333333	786.666666666667	783.333333333333	780.0
913.333333333333	833.333333333333	880.0	863.333333333333	863.333333333333	826.666666666667	900.0	753.333333333333	740.0	780.0	757.777777777778	820.0	826.666666666667	693.333333333333	780.0	800.0	933.333333333333	793.333333333333
933.333333333333	833.333333333333	900.0	856.666666666667	856.666666666667	826.666666666667	886.666666666667	773.333333333333	760.0	800.0	777.777777777778	826.666666666667	840.0	802.222222222222	740.0	800.0	796.666666666667	793.333333333333
940.0	846.666666666667	900.0	850.0	850.0	813.333333333333	886.666666666667	780.0	773.333333333333	806.666666666667	786.666666666667	833.333333333333	840.0	700.0	791.111111111111	800.0	933.333333333333	786.666666666667
933.333333333333	833.333333333333	900.0	836.666666666667	836.666666666667	806.666666666667	866.666666666667	780.0	766.666666666667	806.666666666667	784.444444444445	846.666666666667	853.333333333333	820.0	760.0	800.0	800.0	800.0
933.333333333333	833.333333333333	886.666666666667	840.0	840.0	806.666666666667	873.333333333333	773.333333333333	766.666666666667	800.0	780.0	846.666666666667	853.333333333333	713.333333333333	804.444444444444	820.0	960.0	806.666666666667
913.333333333333	826.666666666667	880.0	856.666666666667	856.666666666667	826.666666666667	886.666666666667	766.666666666667	760.0	786.666666666667	771.111111111111	853.333333333333	866.666666666667	826.666666666667	760.0	820.0	820.0	820.0
913.333333333333	820.0	880.0	870.0	870.0	833.333333333333	906.666666666667	760.0	753.333333333333	780.0	764.444444444444	860.0	866.666666666667	720.0	815.555555555556	833.333333333333	826.666666666667	820.0
926.666666666667	833.333333333333	886.666666666667	876.666666666667	876.666666666667	846.666666666667	906.666666666667	760.0	760.0	780.0	766.666666666667	860.0	880.0	840.0	780.0	840.0	830.0	820.0
933.333333333333	833.333333333333	900.0	880.0	880.0	846.666666666667	913.333333333333	773.333333333333	760.0	800.0	777.777777777778	866.666666666667	880.0	726.666666666667	824.444444444445	840.0	840.0	840.0
953.333333333333	853.333333333333	906.666666666667	896.666666666667	896.666666666667	866.666666666667	926.666666666667	786.666666666667	780.0	806.666666666667	791.111111111111	873.333333333333	880.0	844.444444444444	780.0	840.0	840.0	840.0
953.333333333333	853.333333333333	913.333333333333	896.666666666667	896.666666666667	866.666666666667	926.666666666667	793.333333333333	780.0	820.0	797.777777777778	873.333333333333	880.0	733.333333333333	828.888888888889	840.0	980.0	833.333333333333
973.333333333333	866.666666666667	926.666666666667	900.0	900.0	866.666666666667	933.333333333333	800.0	786.666666666667	820.0	802.222222222222	873.333333333333	886.666666666667	846.666666666667	780.0	840.0	833.333333333333	826.666666666667
973.333333333333	873.333333333333	933.333333333333	900.0	900.0	866.666666666667	933.333333333333	813.333333333333	800.0	833.333333333333	815.555555555556	873.333333333333	886.666666666667	740.0	833.333333333333	840.0	966.666666666667	820.0
980.0	880.0	940.0	906.666666666667	906.666666666667	873.333333333333	940.0	813.333333333333	806.666666666667	840.0	820.0	873.333333333333	886.666666666667	848.888888888889	786.666666666667	833.333333333333	826.666666666667	820.0
986.666666666667	880.0	946.666666666667	903.333333333333	903.333333333333	866.666666666667	940.0	813.333333333333	806.666666666667	846.666666666667	822.222222222222	873.333333333333	880.0	740.0	831.111111111111	820.0	960.0	826.666666666667
993.333333333333	880.0	946.666666666667	906.666666666667	906.666666666667	873.333333333333	940.0	813.333333333333	806.666666666667	846.666666666667	822.222222222222	866.666666666667	873.333333333333	733.333333333333	780.0	826.666666666667	823.333333333333	820.0
993.333333333333	886.666666666667	946.666666666667	910.0	910.0	873.333333333333	946.666666666667	820.0	806.666666666667	846.666666666667	824.444444444445	866.666666666667	880.0	740.0	828.888888888889	826.666666666667	973.333333333333	820.0
993.333333333333	886.666666666667	946.666666666667	913.333333333333	913.333333333333	880.0	946.666666666667	820.0	806.666666666667	846.666666666667	824.444444444445	866.666666666667	880.0	733.333333333333	780.0	840.0	833.333333333333	826.666666666667
993.333333333333	893.333333333333	953.333333333333	910.0	910.0	873.333333333333	946.666666666667	826.666666666667	820.0	853.333333333333	833.333333333333	873.333333333333	880.0	740.0	831.111111111111	840.0	980.0	833.333333333333
993.333333333333	893.333333333333	953.333333333333	916.666666666667	916.666666666667	886.666666666667	946.666666666667	826.666666666667	820.0	853.333333333333	833.333333333333	873.333333333333	880.0	740.0	793.333333333333	840.0	840.0	840.0
993.333333333333	893.333333333333	953.333333333333	916.666666666667	916.666666666667	886.666666666667	946.666666666667	833.333333333333	820.0	853.333333333333	835.555555555556	873.333333333333	880.0	740.0	831.111111111111	840.0	840.0	840.0
993.333333333333	886.666666666667	953.333333333333	910.0	910.0	873.333333333333	946.666666666667	833.333333333333	820.0	853.333333333333	835.555555555556	873.333333333333	886.666666666667	851.111111111111	793.333333333333	840.0	840.0	840.0
993.333333333333	893.333333333333	953.333333333333	913.333333333333	913.333333333333	880.0	946.666666666667	833.333333333333	820.0	853.333333333333	835.555555555556	880.0	893.333333333333	746.666666666667	840.0	840.0	986.666666666667	840.0
993.333333333333	893.333333333333	953.333333333333	910.0	910.0	873.333333333333	946.666666666667	833.333333333333	826.666666666667	860.0	840.0	886.666666666667	893.333333333333	860.0	800.0	846.666666666667	843.333333333333	840.0
993.333333333333	886.666666666667	946.666666666667	910.0	910.0	873.333333333333	946.666666666667	833.333333333333	820.0	853.333333333333	835.555555555556	893.333333333333	900.0	760.0	851.111111111111	846.666666666667	993.333333333333	840.0
993.333333333333	886.666666666667	946.666666666667	910.0	910.0	873.333333333333	946.666666666667	833.333333333333	820.0	853.333333333333	835.555555555556	893.333333333333	906.666666666667	900.0	900.0	860.0	856.666666666667	853.333333333333
993.333333333333	880.0	946.666666666667	913.333333333333	913.333333333333	880.0	946.666666666667	833.333333333333	820.0	853.333333333333	835.555555555556	893.333333333333	913.333333333333	760.0	855.555555555556	860.0	1006.66666666667	860.0
993.333333333333	880.0	946.666666666667	916.666666666667	916.666666666667	886.666666666667	946.666666666667	820.0	820.0	846.666666666667	828.888888888889	900.0	913.333333333333	875.555555555556	813.333333333333	873.333333333333	870.0	866.666666666667
993.333333333333	893.333333333333	953.333333333333	920.0	920.0	886.666666666667	953.333333333333	833.333333333333	820.0	853.333333333333	835.555555555556	906.666666666667	920.0	766.666666666667	864.444444444445	880.0	1026.66666666667	880.0
1000.0	893.333333333333	953.333333333333	933.333333333333	933.333333333333	893.333333333333	973.333333333333	833.333333333333	826.666666666667	853.333333333333	837.777777777778	906.666666666667	920.0	882.222222222222	820.0	880.0	880.0	880.0
